,filename,content
1479,95421373-Agreement,The TENANT has paid 30 000/- in Post Dated Cheque Cheque Dated 31/03/2012 on 05/03/2012 in advance to the LANDLORD towards SECURITY DEPOSIT and hereby the LANDLORD acknowledges the receipt of the above said amount This amount shall not carry any Interest and shall be refunded by the LANDLORD to the TENANT after deducting any outstanding arrears which shall include unpaid rent key replacement costs cost for repair of damages to SCHEDULE PREMISES and / or common areas above ordinary wear and tear and any other amount legally allowable under the terms of this agreement when the TENANT hand over the vacant possession of the SCHEDULE PREMISES to the LANDLORD
1480,95421373-Agreement,If the SECURITY DEPOSIT does not cover such costs and damages the TENANT shall immediately pay the said additional costs for damages to the LANDLORD 3 MONTHLY RENT
1481,95421373-Agreement,The TENANT has agreed to pay a RENT of 9000/- per month to be paid on or before 5th day of the succeeding English calendar month 4
1482,95421373-Agreement,ELECTRICITY CHARGES
1483,95421373-Agreement,The Flat having 3 phase connection and a separate Energy meter
1484,95421373-Agreement,The TENANT shall pay the electricity consumption charges directly to the concerned authorities before the due date Any charges penalties fees interest etc levied by the TNEB during the Rental period shall be borne by the TENANT and shall be recovered by the LANDLORD from the Security Deposit
1485,95421373-Agreement,The TENANT has to hand over the Electricity card with bills to the LANDLORD
1486,95421373-Agreement,WHILE VACATING
1487,95421373-Agreement,THE SCHEDULE PREMISES 3
1488,95421373-Agreement,5 OTHER CHARGES
1489,95421373-Agreement,The TENANT shall bear the monthly maintenance charges water consumption charges and any other common charges during the period of Rental Lease TENANT has to abide to the Rules and Regulations of the Association 6 USAGE OF THE SCHEDULE PREMISES
1490,95421373-Agreement,The TENANT shall keep the SCHEDULE PREMISES in good and tenantable condition using the same for residential purpose only and shall hand over the same to the LANDLORD on the expiry of Rental Lease agreement in good condition
1491,95421373-Agreement,The TENANT shall not assign transfer sublet or part with possession of the Schedule premises or any portion thereof to anyone without the written consent of the LANDLORD
1492,95421373-Agreement,The TENANT shall not make any structural alteration to the SCHEDULE PREMISES without the written permission of the LANDLORD Nailing and damaging the walls spoiling the floor windows
1493,95421373-Agreement,all Woodwork cupboard mirrors lofts almirah slabs and Granite slabs of kitchen should be strictly avoided by the TENANT Any damage caused be set right at the cost of the TENANT
1494,95421373-Agreement,The electrical fixtures fitted in the SCHEDULE PREMISES by the LANDLORD have to be maintained by the TENANT and entrusted to the LANDLORD in good working condition
1495,95421373-Agreement,The repair and /or - replacement cost of the electrical and plumbing items shall be borne by the TENANT during the Rental Lease
1496,95421373-Agreement,The following keys handed over to the TENANT on Electrical Items provided in the schedule premises 7 PARKING
1497,95421373-Agreement,The TENANT is entitled to park 1 cars 1 2 Wheelers 1 or 2 in No in the space provided in the Ground Floor
1498,95421373-Agreement,8 NOISE
1499,95421373-Agreement,The TENANT agrees not to cause or allow any noise or activity on the premises which might disturb the atmosphere and peace of other occupants and / or
1500,95421373-Agreement,neighbors Said Noise and / or Activity shall be a breach of this agreement
1501,95421373-Agreement,9 PROPERTY MAINTENANCE
1502,95421373-Agreement,The TENANT shall be responsible for keeping the kitchen and bathroom drains free of things that may cause clogging of the drains Repair charges if any due to clogging of drains shall be borne by the TENANT Garbage and waste
1503,95421373-Agreement,should be disposed of in a clean and sanitary manner
1504,95421373-Agreement,10 RIGHT TO INSPECT
1505,95421373-Agreement,The TENANT shall allow the LANDLORD or his / her representative for inspection of the SCHEDULE PREMISES or to make any repairs additions or alterations if any of his / her choice at reasonable time 11 PERIODIC REVISION OF RENT
1506,95421373-Agreement,The TENANT undertake to pay the LANDLORD the enhanced rent after every 11 months at the rate of 10 over the then existing rate of rent in the event of the Rental Lease getting extended after the expiry of the earlier Rental Lease period 12 TERMINATION After expiry of the leasing period
1507,95421373-Agreement,this agreement is automatically renewed for a Rental Lease period of 11 months written notice intention to terminate 2 month s rent to the LANDLORD in lieu of the notice should be paid by the TENANT if he /
1508,95421373-Agreement,she vacates without giving notice Both parties are at liberty to terminate the lease by a clear 2 months notice in writing 13 CHANGE OF TERMS
1509,95421373-Agreement,The terms and conditions of this agreement are subject to future change by the LANDLORD after the expiry of the agreed lease period upon a 30 day written notice setting forth such change delivered to the TENANT 14 VACATION OF SCHEDULE PREMISES
1510,95421373-Agreement,The premises shall be considered vacated only after all areas including storage areas are clear of all TENANTS belongings and key and other property furnished for TENANTS use are returned to the LANDLORD
1511,95421373-Agreement,If the TENANT fail to vacate all possessions on or before the termination date the TENANT shall be liable for additional rent and damages due to LANDLORD S loss of prospective new renters 15
1512,95421373-Agreement,The TENANT does hereby confirm having taken delivery of Schedule premises from the LANDLORD on this day
1513,95421373-Agreement,SCHEDULE 4/2339
1514,95421373-Agreement,Plotno 2A
1515,95421373-Agreement,PranavBhoorni
1516,95421373-Agreement,5thstreet ShankaraPuram Sithalapakka m Chennai-600126 IN WITNESS WHEREOF the parties to this AGREEMENT OF LEASE have set their respective hands on the date month and year first above written in the presence of the following witnesses
1517,95421373-Agreement,WITNESSES Mr M Santosh
1518,95421373-Agreement,LANDLORD Mr B Jeyanth TENANT
1519,95980236-Rental-Agreement,RENTAL AGREEMENT RENTAL AGREEMENT
1520,95980236-Rental-Agreement,This Rental Agreement is made and executed at Bangalore on this the 1st May 2005 by and between Mrs S Sakunthala
1521,95980236-Rental-Agreement,Hno 4E 10-12-1 REDNAM ALCAZAR Opp SBI
1522,95980236-Rental-Agreement,Main Old Jail Road
1523,95980236-Rental-Agreement,Jn Vishakapatnam - 530020 Hereinafter called as the LESSOR which expression shall mean and include wherever the context so requires admits his heirs executors representatives and assigns of the ONE PART
1524,95980236-Rental-Agreement,And V V
1525,95980236-Rental-Agreement,Ravi Kian
1526,95980236-Rental-Agreement,S/o V R G Sastry
1527,95980236-Rental-Agreement,A S Rao Nagar Hyderabad Andhra Pradesh -36 Hereinafter called the LESSEE Which expression shall mean and include wherever the context so requires admits
1528,95980236-Rental-Agreement,his executors representatives and assigns of the OTHER PART WITNESSES AS FOLLOWS
1529,95980236-Rental-Agreement,Whereas the Lessor is the absolute owner of the Fourth Floor residential premises bearing No 407A T C Palya Main Road Ram murthy nagar Bangalore-16
1530,95980236-Rental-Agreement,which are morefully described in the Schedule written here under and hereinafter referred to as the Schedule Property
1531,95980236-Rental-Agreement,Whereas the Lessor has agreed to grant a lease of the said premises to the Lessee under the following terms and conditions
1532,95980236-Rental-Agreement,1 DURATION
1533,95980236-Rental-Agreement,The duration of the Lease shall be for a period of 11 months commencing from 1st April 2010 and is subject to renewal thereafter under mutually agreed terms and conditions by the Lessor and the Lessee with an enhancement of 5 in the monthly rent
1534,95980236-Rental-Agreement,2 RENT
1535,95980236-Rental-Agreement,The monthly rent payable by the Lessee to the LESSOR for the Schedule Property shall be 9 000/-
1536,95980236-Rental-Agreement,This amount shall be paid every month within tenth day of subsequent month 3 ELECTRICITY AND WATER CHARGES
1537,95980236-Rental-Agreement,The Lessee shall pay the Electricity charges to the concerned department regularly 4 INTERNAL MAINTENANCE
1538,95980236-Rental-Agreement,The Lessee shall maintain the Schedule Property in a state of good order and condition and shall not cause any damage or disfigurement to the schedule property there in always expecting fair wear and tear 5 LIABLE FOR DAMAGES
1539,95980236-Rental-Agreement,It is agreed that any damages caused by the Lessee in the Schedule Property shall be made good by the Lessee promptly 6 USER
1540,95980236-Rental-Agreement,The Schedule Property shall be used by the Lessee only for residential purpose and shall not use or permit the same for any business or occupation or any unlawful purpose 7 DEPOSIT
1541,95980236-Rental-Agreement,The Lessee has paid a sum of 80 000/-
1542,95980236-Rental-Agreement,Eighty thousand only by way of cash as Security Deposit
1543,95980236-Rental-Agreement,The same amount shall be refundable by the Lessor to the Lessee without any interest at the time of vacating the Schedule Premises 8 TERMINATION OF LEASE
1544,95980236-Rental-Agreement,Either party may give one month notice in writing to terminate this Lease agreement Notwithstanding what is stated above the agreement shall be revoked by the Lessor if the Lessee is in default in the payment of the rent and/or other charges three months after the same have fallen due or if the Lessee commits breach of any terms and conditions of this agreement SCHEDULE PROPERTY Fourth Floor of the residential premises situated at HNO 407 A T C Palya Main Road Ram murthy nagar
1545,95980236-Rental-Agreement,Bangalore-560037 Consisting of three Bedrooms hall kitchen two attached Toilet and Bathrooms Fittings and Fixtures
1546,95980236-Rental-Agreement,1 Ceiling Fans -5
1547,95980236-Rental-Agreement,2 Bulbs -2 3 Tube lights
1548,95980236-Rental-Agreement,-5
1549,95980236-Rental-Agreement,In WITNESS WHEREOF the parties have executed this agreement in the presence of the following witnesses on the day month and year as first above mentioned WITNESSES 1 2
1550,99699504-Rental-Agreement-English-Model,RENTAL AGREEMENT
1551,99699504-Rental-Agreement-English-Model,THIS DEED OF RENTAL AGREEMENT made and executed at Chennai on this 28th day of March 2012 Between Mr AR SUBBIAH aged about 49 years Son of Mr Arumugam residing at No 37 Anandaraja Nagar S Kodikulam K Pudur Post Madurai - 625 007 hereinafter called the Owner of the FIRST PART AND Mr P SOCRATES aged about 36 years Son of Mr E P Palaniappan Manager - Finance Unipres
1552,99699504-Rental-Agreement-English-Model,India Pvt Ltd
1553,99699504-Rental-Agreement-English-Model,Oragadam Chennai hereinafter referred to as the Tenant of the SECOND PART Party of the Second Part Party of the First Part
1554,99699504-Rental-Agreement-English-Model,The terms OWNER and TENANT wherever the context to admits would mean and include their respective heirs executors legal representatives -2- administrators and assigns WITNESSETH AS FOLLOWS
1555,99699504-Rental-Agreement-English-Model,WHEREAS
1556,99699504-Rental-Agreement-English-Model,the above said Party of the FIRST PART HEREIN is the absolute owner of the property being a Flat in Second Floor bearing Flat No SH
1557,99699504-Rental-Agreement-English-Model,Block 2 Jains Sudharshana Rajakilpakkam Chennai
1558,99699504-Rental-Agreement-English-Model,Whereas the TENANT herein has requested the OWNER to let out the above said Premises for a monthly Tenancy commences from and on this day i e 28
1559,99699504-Rental-Agreement-English-Model,03 2012
1560,99699504-Rental-Agreement-English-Model,and it will be for the period ending 31st December 2012 to be occupied for Residential purpose and the OWNER has also agreed to let out the said premises till 31st December 2012 NOW THIS RENTAL AGREEMENT
1561,99699504-Rental-Agreement-English-Model,WITNESSETH AS FOLLOWS 1
1562,99699504-Rental-Agreement-English-Model,The Rent for the said premises is 12 000/- per month 2
